registro_tipo,origem_fisica,localizacao,nome_arquivo,extensao,tamanho_bytes,periodo_snapshot,disponibilidade,familia_dado,classificacao_dado,linha_principal,linhas_aplicaveis,natureza,entidade_basica,granularidade,campos_chave_esperados,campos_status_esperados,campos_basicos_esperados,dados_pessoais_lgpd,fundamentacao,confianca_classificacao,usa_mcmv_financiada,usa_mcmv_cidades,usa_pro_moradia,usa_classe_media
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_27.csv,fgts_contratacao_diaria_2025_10_27.csv,.csv,1942694,2025-10-27,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_29.csv,fgts_contratacao_diaria_2025_10_29.csv,.csv,2015394,2025-10-29,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_31.csv,fgts_contratacao_diaria_2025_10_31.csv,.csv,1953544,2025-10-31,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_10_31_.csv,fgts_contratacao_diaria_2025_10_31_.csv,.csv,2019724,2025-10-31,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_03.csv,fgts_contratacao_diaria_2025_11_03.csv,.csv,1957769,2025-11-03,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_04.csv,fgts_contratacao_diaria_2025_11_04.csv,.csv,1995678,2025-11-04,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_05.csv,fgts_contratacao_diaria_2025_11_05.csv,.csv,2119690,2025-11-05,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_07.csv,fgts_contratacao_diaria_2025_11_07.csv,.csv,2065684,2025-11-07,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_07_.csv,fgts_contratacao_diaria_2025_11_07_.csv,.csv,1984944,2025-11-07,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_11.csv,fgts_contratacao_diaria_2025_11_11.csv,.csv,2063546,2025-11-11,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_12.csv,fgts_contratacao_diaria_2025_11_12.csv,.csv,2141940,2025-11-12,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_14.csv,fgts_contratacao_diaria_2025_11_14.csv,.csv,2109357,2025-11-14,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_14_1.csv,fgts_contratacao_diaria_2025_11_14_1.csv,.csv,2010264,2025-11-14,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_17.csv,fgts_contratacao_diaria_2025_11_17.csv,.csv,2008516,2025-11-17,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_18.csv,fgts_contratacao_diaria_2025_11_18.csv,.csv,2098659,2025-11-18,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_21.csv,fgts_contratacao_diaria_2025_11_21.csv,.csv,2191973,2025-11-21,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_24.csv,fgts_contratacao_diaria_2025_11_24.csv,.csv,2029338,2025-11-24,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_11_25.csv,fgts_contratacao_diaria_2025_11_25.csv,.csv,2114951,2025-11-25,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_02.csv,fgts_contratacao_diaria_2025_12_02.csv,.csv,2086000,2025-12-02,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_03.csv,fgts_contratacao_diaria_2025_12_03.csv,.csv,2122278,2025-12-03,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_05.csv,fgts_contratacao_diaria_2025_12_05.csv,.csv,2060528,2025-12-05,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_08.csv,fgts_contratacao_diaria_2025_12_08.csv,.csv,2060506,2025-12-08,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_09.csv,fgts_contratacao_diaria_2025_12_09.csv,.csv,288386,2025-12-09,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_10.csv,fgts_contratacao_diaria_2025_12_10.csv,.csv,2158592,2025-12-10,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_12.csv,fgts_contratacao_diaria_2025_12_12.csv,.csv,2164258,2025-12-12,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_12_1.csv,fgts_contratacao_diaria_2025_12_12_1.csv,.csv,2082017,2025-12-12,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_15.csv,fgts_contratacao_diaria_2025_12_15.csv,.csv,2086675,2025-12-15,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_16.csv,fgts_contratacao_diaria_2025_12_16.csv,.csv,2156401,2025-12-16,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_17.csv,fgts_contratacao_diaria_2025_12_17.csv,.csv,2166209,2025-12-17,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_19.csv,fgts_contratacao_diaria_2025_12_19.csv,.csv,2196240,2025-12-19,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2025_12_29.csv,fgts_contratacao_diaria_2025_12_29.csv,.csv,2113549,2025-12-29,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_02.csv,fgts_contratacao_diaria_2026_01_02.csv,.csv,2117148,2026-01-02,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_05.csv,fgts_contratacao_diaria_2026_01_05.csv,.csv,2118017,2026-01-05,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_06.csv,fgts_contratacao_diaria_2026_01_06.csv,.csv,2119022,2026-01-06,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_09.csv,fgts_contratacao_diaria_2026_01_09.csv,.csv,2134918,2026-01-09,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_09_1.csv,fgts_contratacao_diaria_2026_01_09_1.csv,.csv,2122687,2026-01-09,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_12.csv,fgts_contratacao_diaria_2026_01_12.csv,.csv,2130296,2026-01-12,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_13.csv,fgts_contratacao_diaria_2026_01_13.csv,.csv,2127044,2026-01-13,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_14.csv,fgts_contratacao_diaria_2026_01_14.csv,.csv,845569,2026-01-14,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_16.csv,fgts_contratacao_diaria_2026_01_16.csv,.csv,2124536,2026-01-16,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_19.csv,fgts_contratacao_diaria_2026_01_19.csv,.csv,2123899,2026-01-19,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_21.csv,fgts_contratacao_diaria_2026_01_21.csv,.csv,369,2026-01-21,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_23.csv,fgts_contratacao_diaria_2026_01_23.csv,.csv,369,2026-01-23,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_26.csv,fgts_contratacao_diaria_2026_01_26.csv,.csv,369,2026-01-26,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_27.csv,fgts_contratacao_diaria_2026_01_27.csv,.csv,62536,2026-01-27,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_28.csv,fgts_contratacao_diaria_2026_01_28.csv,.csv,450424,2026-01-28,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_01_30.csv,fgts_contratacao_diaria_2026_01_30.csv,.csv,644681,2026-01-30,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_02.csv,fgts_contratacao_diaria_2026_02_02.csv,.csv,707487,2026-02-02,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
dado,minio_sharepoint,raw/sharepoint/FGTS - Contratação diária por Município/fgts_contratacao_diaria_2026_02_03.csv,fgts_contratacao_diaria_2026_02_03.csv,.csv,753029,2026-02-03,minio,fgts_contratacao,contratação/status FGTS,mcmv_financiada,mcmv_financiada;classe_media,financiada,contrato_ou_agregado_contratacao_fgts,contrato ou município/data conforme arquivo,contrato/APF ou IBGE/data,situação do contrato; contratação/posição,contratação; agente; município; unidades; valores; situação,variável; revisar antes de disponibilizar,Nome identifica contratação ou situação contratual FGTS.,média,True,False,False,True
